##### ##### #####
Kp=0.0006500
Kd=0.0015000
Samples=600
Period=0.0020
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
0.0000 , 0.0000
